,StopID,Name,Routes
3770,4664,Watery Lane,"['13', '51D']"
3771,4665,Convent Road,"['51D', '69', '13']"
3772,4666,Fonthill Rd,"['13', '69', '51D']"
3773,4667,Fonthill Rd,"['51D', '69', '13']"
3774,4668,Fonthill Rd,"['13', '51D']"
3775,4669,Nangor Road,"['51D', '68']"
3776,4670,Deansrath,"['51D', '51X', '13']"
3777,4671,Fonthill Rd,"['13', '51D']"
3778,4672,Fonthill Rd,"['51D', '69', '13']"
3779,4673,Convent Road,"['13', '69', '51D']"
3780,4674,Woodford Wk,['13']
3781,4677,Bawnogue Road,"['13', '51D', '51X']"
3782,4680,Ballymun Road,"['4', '70D', '13', '11', '155', '9']"
3783,4683,Balbutcher Lane,['13']
3784,4686,Shangan Road,"['220A', '220']"
3785,4687,Virgin Mary Church,"['220', '220A']"
3786,4688,Fonthill Rd,"['40', '51D']"
3787,4689,Fonthill Rd,"['51D', '40']"
3788,4690,Fonthill Rd,"['40', '51D']"
3789,4691,Fonthill Rd,"['51D', '40']"
3790,4692,Glin Road,"['27', '27X']"
3791,4693,Barryscourt Rd,"['27X', '27']"
3792,4694,Coolock Drive,"['27', '27X']"
3793,4695,Greencastle Rd,"['27X', '27']"
3794,4696,Coolock Drive,"['27', '27X']"
3795,4697,Coolock Drive,"['27X', '27']"
3796,4698,Bunratty Road,"['27', '27X']"
3797,4699,Barryscourt Rd,"['27X', '27']"
3798,4700,Glin Road,"['27', '27X']"
3799,4705,Rock Road,"['4', '7', '7D', '7A', '84A']"
3800,4707,Broadford Rd,"['14', '14C']"
3801,4708,Broadford Rd,"['14C', '14']"
3802,4709,Braemor Road,"['14', '14C']"
3803,4710,Braemor Road,['14']
3804,4712,Broadford Rd,['14']
3805,4713,Citywest Rd,"['77A', '77X', '65B']"
3806,4714,Citywest Rd,"['65B', '77X', '77A']"
3807,4715,Liffey Valley,"['40', '26']"
3808,4717,Amiens Street,"['747', '757']"
3809,4720,Aston Quay,"['69', '69X']"
3810,4724,O'Connell St,['747']
3811,4725,O'Connell St,"['7', '7A', '7D', '4', '40B', '40D', '120']"
3812,4726,Parnell Square,"['46E', '747']"
3813,4727,Stillorgan Road,"['7D', '7B', '46E', '46A', '118', '116', '145', '155', '84X']"
3814,4728,Stillorgan Road,"['155', '145', '116', '118', '46A', '46E', '47', '7B', '7D']"
3815,4731,Rochestown Ave,['7B']
3816,4732,Rochestown Ave,['7B']
3817,4742,Damastown Rd,"['38', '38A', '38B']"
3818,4743,Damastown Rd,"['38B', '38A', '38']"
3819,4744,Damastown Drive,"['38', '38D']"
3820,4745,Damastown Drive,"['38D', '38', '38A', '38B']"
3821,4746,Auburn Ave,['38']
3822,4747,Blanchardstown,"['39', '39A', '37']"
3823,4749,Ballycullen Rd,"['49', '65B']"
3824,4750,Ballycullen Rd,"['65B', '49']"
3825,4751,Ballycullen Drive,['49']
3826,4754,Ballycullen Drive,['49']
3827,4755,Ballycullen Ave,['49']
3828,4756,Ballycullen Ave,['49']
3829,4757,Ballycullen Drive,['49']
3830,4758,Ballycullen Drive,['49']
3831,4759,Ballycullen Rd,"['49', '65B']"
3832,4760,Ballycullen Rd,"['65B', '49']"
3833,4762,Nangor Road,"['68X', '151']"
3834,4763,Nangor Road,"['151', '68X']"
3835,4765,Littlepace Rd,['70']
3836,4766,Littlepace Rd,['70']
3837,4767,Littlepace Rd,['70']
3838,4768,Littlepace Rd,['70']
3839,4769,Littlepace Rd,['70']
3840,4770,Littlepace Rd,['70']
3841,4771,Sycamore Drive,['63']
3842,4772,Hainault Road,['63']
3843,4773,Leopardstown SC,"['63', '63A']"
3844,4779,Kilmacud Rd,"['47', '116', '11']"
3845,4781,IDA Poppintree,"['220', '220A']"
3846,4782,Gracefield Rd,['27A']
3847,4784,CRC,['104']
3848,4785,CRC,['104']
3849,4788,Jamestown Rd,"['83A', '9', '83']"
3850,4790,Pinebrook Drive,['104']
3851,4791,Collins Ave,['31D']
3852,4792,Collins Ave,['31D']
3853,4793,Cappagh Road,"['40D', '40E']"
3854,4794,Clontarf Station,['104']
3855,4795,Fonthill Rd,"['40', '26']"
3856,4796,Fonthill Rd,"['40', '51D']"
3857,4797,Newlands Rd,['40']
3858,4798,Coldcut Rd,"['40', '26']"
3859,4799,Ballyfermot Rd,['40']
3860,4800,Grange Road,['29A']
3861,4804,Grange Road,['29A']
3862,4806,Grange Road,['29A']
3863,4820,Westmanstown Sports,['239']
3864,4825,Carpenterstown Pk,['37']
3865,4826,Westmanstown Sports,['239']
3866,4830,Barnhill Rd,['7D']
3867,4843,Brackenstown Rd,"['41', '41X', '41C']"
3868,4844,Kilmacanogue,['145']
3869,4847,Blackthorn Drive,"['11', '116']"
3870,4848,Blackthorn Drive,"['116', '11']"
3871,4854,Ardee St,['150']
3872,4855,O'Donovan Rd,['150']
3873,4856,Donore Ave,['150']
3874,4857,Rutledge Terrace,['150']
3875,4861,Rossmore Road,['150']
3876,4862,Orwell Road,['150']
3877,4863,Rossmore Road,['150']
3878,4864,Rossmore Road,['150']
3879,4865,Rossmore Road,['150']
3880,4869,St. Colmcille's Way,['15']
3881,4870,St. Colmcille's Way,['15']
3882,4871,Killininny Rd,['65B']
3883,4872,Killininny Rd,['65B']
3884,4873,Killininny Rd,['65B']
3885,4874,Killininny Rd,['65B']
3886,4877,Firhouse Rd,"['65B', '49']"
3887,4878,Firhouse Rd,"['49', '65B']"
3888,4880,Firhouse Rd,"['65B', '49', '77X']"
3889,4882,Killininny Rd,['65B']
3890,4883,Killininny Rd,['65B']
3891,4884,Killininny Rd,['65B']
3892,4885,Killininny Rd,['65B']
3893,4886,St. Colmcille's Way,['15']
3894,4887,St. Colmcille's Way,['15']
3895,4888,Kennelsfort Rd,['26']
3896,4890,Sycamore Rd,"['9', '83A', '83']"
3897,4891,Grove Road,"['83A', '83']"
3898,4893,Diswellstown Rd,['37']
3899,4894,Diswellstown Rd,['37']
3900,4895,Diswellstown Rd,['37']
3901,4897,Diswellstown Rd,['37']
3902,4898,Diswellstown Rd,['37']
3903,4899,Auburn Ave,['38']
3904,4900,Auburn Ave,['38']
3905,4901,Auburn Ave,['38']
3906,4902,Auburn Ave,['38']
3907,4903,Blanchardstown Rd,"['39', '37']"
3908,4905,Brackenstown Rd,"['41C', '41X', '41']"
3909,4906,St. Cronan's Avenue,"['41', '41X', '41C']"
3910,4907,St. Cronan's Avenue,"['41C', '41X', '41']"
3911,4908,St. Cronan's Avenue,"['41', '41X', '41C']"
3912,4909,St. Cronan's Avenue,"['41C', '41X', '41']"
3913,4910,St. Cronan's Avenue,"['41', '41X', '41C']"
3914,4911,St. Cronan's Avenue,"['41C', '41X', '41']"
3915,4912,St. Cronan's Avenue,"['41', '41X', '41C']"
3916,4913,St. Cronan's Avenue,"['41C', '41X', '41']"
3917,4914,St. Cronan's Avenue,"['41', '41X', '41C']"
3918,4915,Brackenstown Rd,"['41C', '41X', '41']"
3919,4916,New Road,['41C']
3920,4917,New Road,"['41C', '43']"
3921,4918,Glen Ellan Road,"['43', '41C']"
3922,4919,New Road,"['41C', '43']"
3923,4920,New Road,['41C']
3924,4921,Oatlands,"['41C', '41X']"
3925,4922,Glen Ellan Road,"['41X', '41C']"
3926,4923,Glen Ellan Road,"['41C', '41X', '43']"
3927,4924,Glen Ellen Est,"['43', '41X', '41C']"
3928,4925,Forest Road,"['41C', '41X']"
3929,4926,Forest Road,['41C']
3930,4927,Killinarden,"['65B', '77A']"
3931,4928,Killinarden,"['77A', '65B']"
3932,4929,Citywest Rd,"['65B', '77A']"
3933,4930,Citywest Rd,"['77A', '65B']"
3934,4931,Citywest Rd,"['65B', '77A']"
3935,4932,Citywest Rd,"['77A', '77X', '65B']"
3936,4933,Citywest Rd,"['65B', '77X', '77A']"
3937,4934,Dowth Ave,['120']
3938,4935,Faussagh Road,['120']
3939,4936,Dowth Ave,['120']
3940,4937,McKee Avenue,['40']
3941,4938,Mckee Avenue,['40']
3942,4952,UCD,"['77X', '67X', '66X', '27X', '32X', '84X']"
3943,4953,UCD,"['25X', '41X', '51X']"
3944,4956,Newcastle Rd,"['84', '84X']"
3945,4957,Brackenstown Rd,"['41X', '41C', '41']"
3946,4958,Balheary Road,"['41C', '41X', '43']"
3947,4960,Citywest Rd,"['65B', '77X', '77A']"
3948,4962,Mountjoy Square,"['7B', '7D', '7A', '7', '46E', '46A']"
3949,4974,Snugborough Road,"['38', '38B']"
3950,4976,Snugborough Road,"['38B', '38']"
3951,4978,Cruiserath Rd,['40D']
3952,4979,Cruiserath Rd,['40D']
3953,4980,Blanchardstown Rd,"['38', '38B']"
3954,4981,Pearse Villas,"['7', '7A']"
3955,4982,Loughlinstown Pk,"['7A', '7']"
3956,4983,Dun Laoghaire Stn,"['111', '45B', '45A', '59']"
3957,4984,Burton Hall Rd,['47']
3958,4985,Jamestown Rd,['140']
3959,4986,Tyrrelstown,['40D']
3960,4987,Stone Mason's Way,['116']
3961,4988,Stone Mason's Way,['116']
3962,4989,Damastown Drive,"['38B', '38', '38A', '38D']"
3963,4990,Damastown Rd,"['38A', '38', '38B']"
3964,4991,Damastown Rd,"['38B', '38', '38A']"
3965,4992,Damastown Way,"['38A', '38', '38B']"
3966,4994,Warrenstown,"['38B', '38', '38A']"
3967,4995,Damastown Rd,"['38A', '38', '38B']"
3968,4996,Castlecurragh,"['38B', '38', '38A']"
3969,4997,Castlecurragh,"['38A', '38', '38B']"
3970,4998,Castlecurragh,"['38B', '38', '38A']"
3971,4999,Warrenstown,"['38A', '38', '38B']"
3972,5006,Le Fanu Road,"['76', '76A']"
3973,5007,Convent Lawns,"['76A', '76']"
3974,5008,Belgard Square,"['27', '54A', '65', '77A']"
3975,5009,Le Fanu Road,"['76A', '76']"
3976,5011,Belgard Road,"['76', '76A']"
3977,5013,Belarmine Est,['47']
3978,5014,Belarmine Ave,['47']
3979,5015,Belarmine Ave,['47']
3980,5016,Belarmine Ave,['47']
3981,5022,Kingswood Ave,"['69X', '69']"
3982,5023,Kiltipper Wy,"['77X', '54A']"
3983,5024,Kiltipper Wy,"['54A', '77X']"
3984,5025,The Coombe,['150']
3985,5026,Cashel Road,"['83', '83A']"
3986,5028,Boroimhe Estate,"['41X', '41C']"
3987,5029,Boroimhe Estate,"['41C', '41X']"
3988,5030,Boroimhe Estate,"['41X', '41C']"
3989,5031,Boroimhe Cherry,"['41C', '41X']"
3990,5032,Dundrum Road,"['44', '61']"
3991,5033,Beaumont Hospital,['27B']
3992,5044,Seatown,"['41D', '43', '41']"
3993,5045,Kilmacud Rd,"['47', '116', '11']"
3994,5046,Wyattville Road,"['7', '84', '84A']"
3995,5047,Wyattville Road,"['84A', '84', '7']"
3996,5051,Brehon Field Rd,"['16D', '16']"
3997,5052,Brehon Field Rd,"['16', '16D']"
3998,5053,Swords Road,"['16D', '16', '16C', '33', '41', '41D', '41C', '41B']"
3999,5055,Hazelwood,['17A']
4000,5056,Lucan Road,"['67', '66', '66B', '66A', '66E', '25D', '25B', '25', '25A']"
4001,5058,Ballyowen Rd,"['25A', '25B']"
4002,5060,Dundaniel Road,['27B']
4003,5061,Dundaniel Road,['27B']
4004,5062,Strand Road,"['31B', '31A']"
4005,5064,Dublin Rd,['33']
4006,5069,Donabate,"['33', '33D', '33E']"
4007,5071,Cruiserath Rd,['40D']
4008,5072,Cruiserath Rd,['40D']
4009,5073,Swords Road,"['41', '41B', '41D', '41X']"
4010,5074,Swords Road,"['41D', '41B', '41']"
4011,5075,Rathbeale Road,"['41', '41B', '41X']"
4012,5076,Rathbeale Road,"['41X', '41B', '41']"
4013,5077,Rathbeale Road,"['41', '41B', '41X']"
4014,5078,Rathbeale Road,"['41B', '41']"
4015,5079,Dublin Rd,"['41', '41B', '41D']"
4016,5081,Swords Road,"['42', '32X']"
4017,5082,Swords Road,"['32X', '42']"
4018,5084,Drynam Road,['43']
4019,5086,Drynam Road,['43']
4020,5088,Woodview Drive,"['45A', '45B']"
4021,5089,Wolfe Tone Square,"['45B', '45A']"
4022,5090,Bray Road,"['145', '155']"
4023,5091,Killarney Rd,['145']
4024,5092,Killarney Rd,['145']
4025,5096,Rathbeale Road,['41B']
4026,5097,New Street South,['49']
4027,5099,St. Luke's Avenue,"['56A', '77X', '77A', '151', '27']"
4028,5105,Cluny Grove,['59']
4029,5106,Ballyogan Luas,"['63A', '63']"
4030,5110,Blessington Rd,['65']
4031,5111,Finnegan Park,['65']
4032,5112,Celbridge Rd,"['66B', '66X']"
4033,5113,Maynooth,"['66X', '66E', '66']"
4034,5114,Straffan Rd,"['66', '66E', '66X']"
4035,5118,Maynooth Road,"['67', '67X']"
4036,5119,Kingswood Road,['69']
4037,5120,Kingswood Road,['69']
4038,5121,Green Isle Road,['69']
4039,5122,Green Isle Road,['69']
4040,5123,Green Isle Road,['69']
4041,5124,Green Isle Road,['69']
4042,5125,Kingswood Road,['69']
4043,5126,Rathlawns,"['69', '69X']"
4044,5127,Bray Road,"['155', '145']"
4045,5128,Bray Road,"['145', '155', '84X']"
4046,5129,Butterfield Ave,"['15B', '15D']"
4047,5130,Butterfield Ave,"['15D', '15B']"
4048,5131,Butterfield Ave,"['15B', '15D']"
4049,5132,Butterfield Ave,"['15D', '15B']"
4050,5133,Tymon Park Rd,['77A']
4051,5134,Lally Rd,"['79A', '79']"
4052,5135,Greystones Rd,['84']
4053,5136,Newcastle Rd,['84']
4054,5138,Esker Lodge,['239']
4055,5139,Greystones Rd,['84']
4056,5140,Common St,"['747', '151']"
4057,5141,Seafield Road West,['104']
4058,5142,Blackthorn Avenue,"['116', '47']"
4059,5143,Blackthorn Drive,['116']
4060,5144,Ratoath Road,"['120', '40E', '70D']"
4061,5145,Rathbourne Avenue,['120']
4062,5147,Ratoath Road,"['120', '70D', '40E']"
4063,5148,Kildare Road,['150']
4064,5149,Errigal Rd,"['122', '123']"
4065,5150,Whitehall Rd West,['150']
4066,5154,Grange Road,['29A']
4067,5155,Grange Road,['29A']
4068,5156,Grange Road,['29A']
4069,5157,Grange Road,['29A']
4070,5160,Grange Road,['29A']
4071,5161,Kiltipper Wy,"['54A', '77X']"
4072,5162,Kiltipper Wy,"['77X', '54A']"
4073,5164,Ballyowen Rd,"['25B', '25A']"
4074,5165,Donabate,"['33D', '33', '33E']"
4075,5167,Woodview Drive,"['45B', '45A']"
4076,5168,Kerrymount Avenue,['63A']
4077,5169,Ballymount Rd,['56A']
4078,5171,Brehon Field Rd,"['16C', '16']"
4079,5174,Dundaniel Road,['27B']
4080,5175,R132,"['33X', '33']"
4081,5176,Rush Road,"['33', '33X', '33E']"
4082,5192,Fleet Street,"['150', '69X', '69', '68A', '68', '77X', '47', '49']"
4083,6000,Kilmacanogue,['145']
4084,6001,Kingswood Ave,['69']
4085,6002,Kingswood Ave,['69']
4086,6003,Boot Road,['69']
4087,6004,Parnell Street,"['40D', '40B', '120']"
4088,6005,Tyrrelstown,"['40D', '40E']"
4089,6006,Sandyford Rd,['44B']
4090,6007,Sandyford Rd,['44B']
4091,6009,Hazelwood,['17A']
4092,6010,Malahide Road,"['42D', '142']"
4093,6011,New Nangor Road,"['151', '68']"
4094,6013,New Nangor Road,['51D']
4095,6014,New Nangor Road,"['68', '68X', '151']"
4096,6015,Rathingle Road,"['41X', '41C']"
4097,6016,Balbutcher Lane,['13']
4098,6017,Balbutcher Lane,['13']
4099,6019,Glen Of The Downs,['184']
4100,6020,Cherry Orchard Ave,['79A']
4101,6021,Cherry Orchard Ave,['79A']
4102,6023,Barnville Green,['79A']
4103,6024,Barnville Green,['79A']
4104,6025,Barnville Walk,['79A']
4105,6026,Barnville Walk,['79A']
4106,6027,Parkwest Ave,['79A']
4107,6028,Parkwest Ave,['79A']
4108,6029,Parkwest Ave,['79A']
4109,6030,Parkwest Ave,['79A']
4110,6033,Rathingle Road,"['41C', '41X']"
4111,6039,Waterville Terrace,"['17A', '220A', '220']"
4112,6041,Dundrum,"['14', '14C']"
4113,6042,Rathmines Road,"['140', '142']"
4114,6044,Dundrum,['14']
4115,6048,Dublin St,['33']
4116,6050,R132,"['33', '33X']"
4117,6051,Blackwood Lane,"['142', '42D', '42']"
4118,6052,Blackwood Lane,"['42', '42D', '142']"
4119,6053,Blackwood Lane,"['142', '42D', '42']"
4120,6054,Malahide Road,"['41D', '43', '41B', '41']"
4121,6055,Malahide Road,"['42D', '142']"
4122,6056,Kilnamanagh Rd,['123']
4123,6057,Kilnamanagh Rd,['123']
4124,6059,O'Connell St,"['140', '155', '38B', '38', '38A', '38D', '46A', '7D', '7B']"
4125,6068,Cappagh Road,"['40E', '40D']"
4126,6070,Decies Road,"['79', '79A']"
4127,6071,Parnell Street,"['40D', '40B', '120']"
4128,6073,Lohunda Court,['239']
4129,6074,Earlsfort Tce,"['44', '757', '61']"
4130,6075,Cookstown Rd,"['56A', '49', '27']"
4131,6076,Dublin Rd,"['33X', '33E', '33']"
4132,6077,Town Parks Rd,"['33', '33E', '33X']"
4133,6078,Dundaniel Road,['27B']
4134,6079,Clare Hall Ave,['15']
4135,6080,Kildonan Road,"['40B', '40']"
4136,6082,Greythorn Park,['111']
4137,6083,Ballymount Rd,['56A']
4138,6085,Link Road,"['7B', '7D', '4']"
4139,6086,Link Road,"['4', '7D', '7B']"
4140,6087,Coast Road,['32X']
4141,6088,Shelerin Road,['39']
4142,6089,Straffan Rd,"['66', '66X', '66E', '67X', '67']"
4143,6094,Errigal Rd,"['122', '123']"
4144,6095,Cheeverstown Rd,"['27', '49']"
4145,6097,Enniskerry Rd,['44']
4146,6103,St Kevin's Villas,['111']
4147,6107,New Ongar Road,"['39X', '39A']"
4148,6108,New Ongar Road,['39A']
4149,6109,New Ongar Road,"['39A', '39X']"
4150,6110,New Ongar Road,"['39X', '39A']"
4151,6111,New Ongar Road,"['39A', '39X']"
4152,6112,New Ongar Road,"['39X', '39A']"
4153,6113,New Ongar Road,"['39A', '39X']"
4154,6115,Malahide Road,"['43', '42', '27', '27X', '15']"
4155,6117,Malahide Road,"['41D', '43', '41']"
4156,6119,Peamount Rd,['68']
4157,6122,St. Pappin's Road,['11']
4158,6124,Blessington Rd,['65']
4159,6125,Balbutcher Lane,['13']
4160,6126,Marymount Care Ctr,['239']
4161,6127,Marymount Care Ctr,['239']
4162,6128,Ballycullen Avenue,"['75', '75A']"
4163,6130,Priorswood Rd,"['27X', '27']"
4164,6132,Wellington Road,"['150', '54A']"
4165,6133,Laraghcon,['239']
4166,6134,Laraghcon,['239']
4167,6135,Carrickhill Rd,['32X']
4168,6137,Newcastle Rd,"['84X', '84']"
4169,6138,Drake's Way,['184']
4170,6139,Bridge Road,['185']
4171,6140,Long Mile Rd,['151']
4172,6141,Long Mile Rd,['151']
4173,6142,Long Mile Rd,['151']
4174,6143,Nangor Road,['151']
4175,6144,Long Mile Rd,['151']
4176,6145,Nangor Road,['151']
4177,6146,Nangor Road,['151']
4178,6147,Nangor Road,['151']
4179,6149,Nangor Road,['151']
4180,6150,Nangor Road,['151']
4181,6152,Nangor Road,"['151', '68X']"
4182,6153,Nangor Road,"['68X', '151']"
4183,6154,Nangor Road,"['151', '68X']"
4184,6155,Nangor Road,"['68X', '151']"
4185,6156,Green Lane,"['66E', '66X']"
4186,6157,Easton Road,"['66X', '66E']"
4187,6158,Easton Road,"['66E', '66X']"
4188,6159,Easton Road,"['66X', '66E', '66']"
4189,6160,Easton Road,"['66', '66E', '66X']"
4190,6161,Green Lane,"['66X', '66E', '66']"
4191,6162,St. Margaret's Est,['40B']
4192,6163,Whitehall Rd,['150']
4193,6164,Easton Road,"['66', '66E', '66X']"
4194,6165,Green Lane,"['66X', '66E']"
4195,6170,Kiltipper Wy,"['77X', '54A', '65B']"
4196,6171,Snugborough Road,"['38', '38B']"
4197,6172,Blanchardstown Rd South,"['39', '37']"
4198,6179,Mill Road,"['220A', '220', '17A']"
4199,6182,Ballymun Road,"['155', '13', '4', '42D']"
4200,6184,Greenogue,['68']
4201,6185,Greenogue,"['68', '68X']"
4202,6186,Greenogue,"['68X', '68']"
4203,6187,Newcastle,['68']
4204,6188,Newcastle Rd,['68']
4205,6196,Rockview Road,['114']
4206,6197,Rockview Road,['114']
4207,6198,Sandyford View,['114']
4208,6199,Rockview,['114']
4209,6200,Rockview,['114']
4210,6201,Sandyford View,['114']
4211,6215,Greenogue,['68']
4212,6216,Newcastle Rd,"['68', '68X']"
4213,6219,Charlestown,"['83', '140', '83A', '9']"
4214,6228,Charlestown,"['9', '83A', '140', '83']"
4215,6229,Charlestown,"['83', '140', '83A', '9']"
4216,6230,Charlestown,"['9', '83A', '140', '83']"
4217,6234,Old Airport Rd,"['83', '13', '27B', '83A']"
4218,6235,Old Airport Rd,['13']
4219,6238,Balbutcher Lane,['13']
4220,6239,Balbutcher Lane,['13']
4221,6241,Balbutcher Lane,['13']
4222,6242,Nangor Road,"['151', '68X']"
4223,6243,Nangor Road,"['68X', '151']"
4224,6244,New Nangor Road,"['151', '68']"
4225,6245,New Nangor Road,"['68X', '51D', '151', '13']"
4226,6247,Fonthill Rd,['51D']
4227,6251,Sheriff Street,"['53A', '151']"
4228,6252,North Wall Quay,"['142', '33X', '33D', '757']"
4229,6253,Balbutcher Lane,['13']
4230,6273,Sycamore Rd,"['83', '83A', '9']"
4231,6274,Aquatic Centre,"['38', '38A']"
4232,6276,Jamestown Rd,['140']
4233,6277,Stocking Avenue,['15B']
4234,6278,Stocking Avenue,['15B']
4235,6279,Stocking Avenue,['15B']
4236,6280,Stocking Avenue,['15B']
4237,6282,Ballycullen Rd,['15']
4238,6283,Ballycullen Rd,['15']
4239,6285,Stocking Avenue,['15B']
4240,6286,Stocking Avenue,['15B']
4241,6287,Stocking Avenue,['15B']
4242,6288,Stocking Avenue,['15B']
4243,6289,Adamstown,"['25B', '25D']"
4244,6290,Adamstown,"['25D', '25B']"
4245,6298,Stocking Lane,['15B']
4246,6310,Holywell,"['142', '42D', '41X']"
4247,6311,Holywell,"['41X', '42D', '142']"
4248,6312,Holywell,"['142', '42D', '41X']"
4249,6315,Hole in the Wall Rd,['15']
4250,6316,Clongriffin,['15']
4251,6317,Clongriffin,['15']
4252,6318,Clongriffin,['15']
4253,6319,Clongriffin,['15']
4254,6320,Hole in the Wall Rd,['15']
4255,6324,Stocking Lane,['15B']
4256,6325,Stocking Lane,['15B']
4257,6326,Ballycullen Rd,['15']
4258,6334,Frascati Road,['4']
4259,6335,Ballycullen Rd,['15']
4260,6336,Stocking Lane,['15B']
4261,6339,Stocking Lane,['15B']
4262,6341,Stocking Avenue,['15B']
4263,6342,Stocking Avenue,['15B']
4264,6343,Ballycullen Rd,"['65B', '49']"
4265,6348,St. Margaret's Road,"['40', '40B', '83', '83A']"
4266,6359,Swords Road,['43']
4267,6361,Jamestown Rd,['140']
4268,6362,St. Margaret's Road,['140']
4269,6363,St. Margaret's Road,['140']
4270,6364,Charlestown Rd,['140']
4271,6365,Jamestown Rd,['140']
4272,6366,Charlestown,['140']
4273,6367,Jamestown Rd,['140']
4274,7009,Ratoath Road,['40E']
4275,7010,Ratoath Rd,['40E']
4276,7011,Ongar Road,"['39X', '39', '39A']"
4277,7012,Con Colbert Rd,"['25B', '25D', '25X', '25A', '51D', '79A', '67X', '66X']"
4278,7013,Kilreesk,['40B']
4279,7014,Kilreesk,['40B']
4280,7015,Outer Ring Road,['151']
4281,7016,Outer Ring Road,['151']
4282,7017,Ongar Road,"['39A', '39', '39X']"
4283,7018,Ongar Road,"['39X', '39', '39A']"
4284,7020,Ongar Road,"['39A', '39']"
4285,7021,Ongar Road,"['39', '39A']"
4286,7022,St. Margaret's Est,['40B']
4287,7023,St. Margaret's Est,['40B']
4288,7025,Blanchardstown,"['39A', '39']"
4289,7026,Blanchardstown SC,"['220', '239', '236A', '236', '238', '270', '76A']"
4290,7027,Ratoath Road,['120']
4291,7028,Ratoath Road,['120']
4292,7029,Ongar Road,"['39', '39A', '39X']"
4293,7030,Ongar Road,"['39X', '39A', '39']"
4294,7031,Diswellstown Rd,['37']
4295,7038,Ongar Road,"['39', '39A', '39X']"
4296,7039,Portrane,['33D']
4297,7040,Lanestown,['33B']
4298,7041,Lanestown,['33B']
4299,7043,Drimnagh Rd,"['27', '151', '56A', '77A']"
4300,7044,Coolock Lane,['27B']
4301,7047,Ongar,"['39A', '39', '39X']"
4302,7048,Ongar,"['39X', '39', '39A']"
4303,7049,Lucan Bypass,"['25D', '66X', '67X']"
4304,7050,Lucan Bypass,"['67X', '66X']"
4305,7053,Nutley Lane,"['7D', '47']"
4306,7056,Rochestown Ave,['7B']
4307,7057,Stillorgan Heath,"['47', '11', '116']"
4308,7062,Cheeverstown Rd,"['27', '49', '56A']"
4309,7063,Marian Road,"['15B', '15D']"
4310,7064,Marian Road,"['15D', '15B']"
4311,7065,Ballyroan Rd,"['15B', '15D']"
4312,7066,Ballyroan Rd,"['15D', '15B']"
4313,7067,Whitechurch Green,"['15B', '15D', '116', '61']"
4314,7068,Grange Road,"['16D', '16']"
4315,7069,Scholarstown Rd,['15B']
4316,7070,Scholarstown Rd,['15B']
4317,7072,Tyrrelstown,"['40D', '40E']"
4318,7073,Tyrrelstown,"['40E', '40D']"
4319,7074,Celbridge Rd,['67']
4320,7075,Celbridge Rd,['67']
4321,7078,Parkgate St,"['67', '69', '66', '66B', '66A', '66E', '25', '26']"
4322,7079,Aghards Road,['67X']
4323,7080,Aghards Road,['67X']
4324,7081,Aghards Road,['67X']
